,region,price,time,service,hist_price
0,NSW1,87.76999999955297,2019/01/07 19:35:00,energy,91.86003000000001
1,QLD1,90.90120586566627,2019/01/07 19:35:00,energy,95.13715
2,SA1,128.6469696983695,2019/01/07 19:35:00,energy,125.82404
3,TAS1,119.7280615568161,2019/01/07 19:35:00,energy,119.79
4,VIC1,117.47352193109691,2019/01/07 19:35:00,energy,116.11777
5,NSW1,0.15000000037252903,2019/01/07 19:35:00,lower_5min,0.15
6,NSW1,0.04999999888241291,2019/01/07 19:35:00,lower_60s,0.05
7,NSW1,0.0,2019/01/07 19:35:00,lower_6s,0.0
8,NSW1,18.25,2019/01/07 19:35:00,lower_reg,14.73
9,NSW1,1.0,2019/01/07 19:35:00,raise_5min,1.0
10,NSW1,4.949999999254942,2019/01/07 19:35:00,raise_60s,4.95
11,NSW1,1.449999999254942,2019/01/07 19:35:00,raise_6s,1.5
12,NSW1,57.919999999925494,2019/01/07 19:35:00,raise_reg,59.73
13,QLD1,0.15000000037252903,2019/01/07 19:35:00,lower_5min,0.15
14,QLD1,0.04999999888241291,2019/01/07 19:35:00,lower_60s,0.05
15,QLD1,0.0,2019/01/07 19:35:00,lower_6s,0.0
16,QLD1,18.25,2019/01/07 19:35:00,lower_reg,14.73
17,QLD1,1.0,2019/01/07 19:35:00,raise_5min,1.0
18,QLD1,4.949999999254942,2019/01/07 19:35:00,raise_60s,4.95
19,QLD1,1.449999999254942,2019/01/07 19:35:00,raise_6s,1.5
20,QLD1,57.919999999925494,2019/01/07 19:35:00,raise_reg,59.73
21,SA1,0.15000000037252903,2019/01/07 19:35:00,lower_5min,0.15
22,SA1,0.04999999888241291,2019/01/07 19:35:00,lower_60s,0.05
23,SA1,0.0,2019/01/07 19:35:00,lower_6s,0.0
24,SA1,18.25,2019/01/07 19:35:00,lower_reg,14.73
25,SA1,1.0,2019/01/07 19:35:00,raise_5min,1.0
26,SA1,4.949999999254942,2019/01/07 19:35:00,raise_60s,4.95
27,SA1,1.449999999254942,2019/01/07 19:35:00,raise_6s,1.5
28,SA1,57.919999999925494,2019/01/07 19:35:00,raise_reg,59.73
29,TAS1,0.15000000037252903,2019/01/07 19:35:00,lower_5min,0.15
30,TAS1,0.04999999888241291,2019/01/07 19:35:00,lower_60s,0.05
31,TAS1,0.0,2019/01/07 19:35:00,lower_6s,0.0
32,TAS1,18.25,2019/01/07 19:35:00,lower_reg,14.73
33,TAS1,9.934867022559047,2019/01/07 19:35:00,raise_5min,8.9
34,TAS1,4.949999999254942,2019/01/07 19:35:00,raise_60s,4.95
35,TAS1,1.449999999254942,2019/01/07 19:35:00,raise_6s,1.5
36,TAS1,9.934867022559047,2019/01/07 19:35:00,raise_reg,8.9
37,VIC1,0.15000000037252903,2019/01/07 19:35:00,lower_5min,0.15
38,VIC1,0.04999999888241291,2019/01/07 19:35:00,lower_60s,0.05
39,VIC1,0.0,2019/01/07 19:35:00,lower_6s,0.0
40,VIC1,18.25,2019/01/07 19:35:00,lower_reg,14.73
41,VIC1,1.0,2019/01/07 19:35:00,raise_5min,1.0
42,VIC1,4.949999999254942,2019/01/07 19:35:00,raise_60s,4.95
43,VIC1,1.449999999254942,2019/01/07 19:35:00,raise_6s,1.5
44,VIC1,57.919999999925494,2019/01/07 19:35:00,raise_reg,59.73
0,NSW1,19.83000000193715,2019/01/20 01:25:00,energy,48.0
1,QLD1,19.648965863510966,2019/01/20 01:25:00,energy,49.45175
2,SA1,20.657401654869318,2019/01/20 01:25:00,energy,48.12685
3,TAS1,117.67000000178814,2019/01/20 01:25:00,energy,120.1
4,VIC1,19.80889953300357,2019/01/20 01:25:00,energy,47.00512
5,NSW1,0.06000000238418579,2019/01/20 01:25:00,lower_5min,0.2
6,NSW1,0.05000000074505806,2019/01/20 01:25:00,lower_60s,0.07
7,NSW1,0.010000001639127731,2019/01/20 01:25:00,lower_6s,0.01
8,NSW1,14.290000000968575,2019/01/20 01:25:00,lower_reg,8.64
9,NSW1,2.7799999993294477,2019/01/20 01:25:00,raise_5min,2.81
10,NSW1,2.0,2019/01/20 01:25:00,raise_60s,2.0
11,NSW1,1.7400000020861626,2019/01/20 01:25:00,raise_6s,1.74
12,NSW1,11.219999998807907,2019/01/20 01:25:00,raise_reg,14.0
13,QLD1,0.06000000238418579,2019/01/20 01:25:00,lower_5min,0.2
14,QLD1,0.05000000074505806,2019/01/20 01:25:00,lower_60s,0.07
15,QLD1,0.010000001639127731,2019/01/20 01:25:00,lower_6s,0.01
16,QLD1,14.290000000968575,2019/01/20 01:25:00,lower_reg,8.64
17,QLD1,2.7799999993294477,2019/01/20 01:25:00,raise_5min,2.81
18,QLD1,2.0,2019/01/20 01:25:00,raise_60s,2.0
19,QLD1,1.7400000020861626,2019/01/20 01:25:00,raise_6s,1.74
20,QLD1,11.219999998807907,2019/01/20 01:25:00,raise_reg,14.0
21,SA1,0.06000000238418579,2019/01/20 01:25:00,lower_5min,0.2
22,SA1,0.05000000074505806,2019/01/20 01:25:00,lower_60s,0.07
23,SA1,0.010000001639127731,2019/01/20 01:25:00,lower_6s,0.01
24,SA1,14.290000000968575,2019/01/20 01:25:00,lower_reg,8.64
25,SA1,2.7799999993294477,2019/01/20 01:25:00,raise_5min,2.81
26,SA1,2.0,2019/01/20 01:25:00,raise_60s,2.0
27,SA1,1.7400000020861626,2019/01/20 01:25:00,raise_6s,1.74
28,SA1,11.219999998807907,2019/01/20 01:25:00,raise_reg,14.0
29,TAS1,0.06000000238418579,2019/01/20 01:25:00,lower_5min,0.06
30,TAS1,0.05000000074505806,2019/01/20 01:25:00,lower_60s,0.05
31,TAS1,0.010000001639127731,2019/01/20 01:25:00,lower_6s,0.01
32,TAS1,14.290000000968575,2019/01/20 01:25:00,lower_reg,8.5
33,TAS1,6.169999999925494,2019/01/20 01:25:00,raise_5min,8.95
34,TAS1,2.0,2019/01/20 01:25:00,raise_60s,2.95
35,TAS1,8.260000001639128,2019/01/20 01:25:00,raise_6s,10.0
36,TAS1,6.169999999925494,2019/01/20 01:25:00,raise_reg,8.95
37,VIC1,0.06000000238418579,2019/01/20 01:25:00,lower_5min,0.2
38,VIC1,0.05000000074505806,2019/01/20 01:25:00,lower_60s,0.07
39,VIC1,0.010000001639127731,2019/01/20 01:25:00,lower_6s,0.01
40,VIC1,14.290000000968575,2019/01/20 01:25:00,lower_reg,8.64
41,VIC1,2.7799999993294477,2019/01/20 01:25:00,raise_5min,2.81
42,VIC1,2.0,2019/01/20 01:25:00,raise_60s,2.0
43,VIC1,1.7400000020861626,2019/01/20 01:25:00,raise_6s,1.74
44,VIC1,11.219999998807907,2019/01/20 01:25:00,raise_reg,14.0
0,NSW1,95.9673693869263,2019/01/03 17:50:00,energy,101.5921
1,QLD1,98.05999999679625,2019/01/03 17:50:00,energy,102.47
2,SA1,357.2999999988824,2019/01/03 17:50:00,energy,345.72782
3,TAS1,242.59279364161193,2019/01/03 17:50:00,energy,271.23871
4,VIC1,260.58668694086373,2019/01/03 17:50:00,energy,291.36753
5,NSW1,0.14000000059604645,2019/01/03 17:50:00,lower_5min,0.14
6,NSW1,1.862645149230957e-09,2019/01/03 17:50:00,lower_60s,0.0
7,NSW1,1.862645149230957e-09,2019/01/03 17:50:00,lower_6s,0.0
8,NSW1,5.810000002384186,2019/01/03 17:50:00,lower_reg,8.73
9,NSW1,8.899999998509884,2019/01/03 17:50:00,raise_5min,8.9
10,NSW1,4.870000001043081,2019/01/03 17:50:00,raise_60s,4.87
11,NSW1,0.599999999627471,2019/01/03 17:50:00,raise_6s,0.6
12,NSW1,39.100000001490116,2019/01/03 17:50:00,raise_reg,41.73
13,QLD1,0.14000000059604645,2019/01/03 17:50:00,lower_5min,0.14
14,QLD1,1.862645149230957e-09,2019/01/03 17:50:00,lower_60s,0.0
15,QLD1,1.862645149230957e-09,2019/01/03 17:50:00,lower_6s,0.0
16,QLD1,5.810000002384186,2019/01/03 17:50:00,lower_reg,8.73
17,QLD1,8.899999998509884,2019/01/03 17:50:00,raise_5min,8.9
18,QLD1,4.870000001043081,2019/01/03 17:50:00,raise_60s,4.87
19,QLD1,0.599999999627471,2019/01/03 17:50:00,raise_6s,0.6
20,QLD1,39.100000001490116,2019/01/03 17:50:00,raise_reg,41.73
21,SA1,0.14000000059604645,2019/01/03 17:50:00,lower_5min,0.14
22,SA1,1.862645149230957e-09,2019/01/03 17:50:00,lower_60s,0.0
23,SA1,1.862645149230957e-09,2019/01/03 17:50:00,lower_6s,0.0
24,SA1,5.810000002384186,2019/01/03 17:50:00,lower_reg,8.73
25,SA1,8.899999998509884,2019/01/03 17:50:00,raise_5min,8.9
26,SA1,4.870000001043081,2019/01/03 17:50:00,raise_60s,4.87
27,SA1,0.599999999627471,2019/01/03 17:50:00,raise_6s,0.6
28,SA1,39.100000001490116,2019/01/03 17:50:00,raise_reg,41.73
29,TAS1,0.14000000059604645,2019/01/03 17:50:00,lower_5min,0.14
30,TAS1,0.0,2019/01/03 17:50:00,lower_60s,0.0
31,TAS1,5.810000002384186,2019/01/03 17:50:00,lower_reg,5.95
32,TAS1,8.899999998509884,2019/01/03 17:50:00,raise_5min,8.9
33,TAS1,4.870000001043081,2019/01/03 17:50:00,raise_60s,4.87
34,TAS1,0.599999999627471,2019/01/03 17:50:00,raise_6s,0.6
35,TAS1,8.899999998509884,2019/01/03 17:50:00,raise_reg,8.9
36,VIC1,0.14000000059604645,2019/01/03 17:50:00,lower_5min,0.14
37,VIC1,1.862645149230957e-09,2019/01/03 17:50:00,lower_60s,0.0
38,VIC1,1.862645149230957e-09,2019/01/03 17:50:00,lower_6s,0.0
39,VIC1,5.810000002384186,2019/01/03 17:50:00,lower_reg,8.73
40,VIC1,8.899999998509884,2019/01/03 17:50:00,raise_5min,8.9
41,VIC1,4.870000001043081,2019/01/03 17:50:00,raise_60s,4.87
42,VIC1,0.599999999627471,2019/01/03 17:50:00,raise_6s,0.6
43,VIC1,39.100000001490116,2019/01/03 17:50:00,raise_reg,41.73
0,NSW1,86.62517838738859,2019/01/03 06:30:00,energy,88.80915999999999
1,QLD1,79.35875986889005,2019/01/03 06:30:00,energy,82.27665999999999
2,SA1,84.1900000013411,2019/01/03 06:30:00,energy,84.15
3,TAS1,97.05048852786422,2019/01/03 06:30:00,energy,97.92
4,VIC1,90.30384609661996,2019/01/03 06:30:00,energy,91.38131
5,NSW1,0.06000000052154064,2019/01/03 06:30:00,lower_5min,0.19
6,NSW1,0.05000000074505806,2019/01/03 06:30:00,lower_60s,0.08
7,NSW1,0.029999999329447746,2019/01/03 06:30:00,lower_6s,0.0
8,NSW1,11.650000002235174,2019/01/03 06:30:00,lower_reg,14.73
9,NSW1,19.92148375697434,2019/01/03 06:30:00,raise_5min,19.95
10,NSW1,2.800000000745058,2019/01/03 06:30:00,raise_60s,2.8
11,NSW1,1.7400000002235174,2019/01/03 06:30:00,raise_6s,1.74
12,NSW1,19.92148375697434,2019/01/03 06:30:00,raise_reg,19.95
13,QLD1,0.06000000052154064,2019/01/03 06:30:00,lower_5min,0.19
14,QLD1,0.05000000074505806,2019/01/03 06:30:00,lower_60s,0.08
15,QLD1,0.029999999329447746,2019/01/03 06:30:00,lower_6s,0.0
16,QLD1,11.650000002235174,2019/01/03 06:30:00,lower_reg,14.73
17,QLD1,19.92148375697434,2019/01/03 06:30:00,raise_5min,19.95
18,QLD1,2.800000000745058,2019/01/03 06:30:00,raise_60s,2.8
19,QLD1,1.7400000002235174,2019/01/03 06:30:00,raise_6s,1.74
20,QLD1,19.92148375697434,2019/01/03 06:30:00,raise_reg,19.95
21,SA1,0.06000000052154064,2019/01/03 06:30:00,lower_5min,0.19
22,SA1,0.05000000074505806,2019/01/03 06:30:00,lower_60s,0.08
23,SA1,0.029999999329447746,2019/01/03 06:30:00,lower_6s,0.0
24,SA1,11.650000002235174,2019/01/03 06:30:00,lower_reg,14.73
25,SA1,19.92148375697434,2019/01/03 06:30:00,raise_5min,19.95
26,SA1,2.800000000745058,2019/01/03 06:30:00,raise_60s,2.8
27,SA1,1.7400000002235174,2019/01/03 06:30:00,raise_6s,1.74
28,SA1,19.92148375697434,2019/01/03 06:30:00,raise_reg,19.95
29,TAS1,0.06000000052154064,2019/01/03 06:30:00,lower_5min,0.06
30,TAS1,0.05000000074505806,2019/01/03 06:30:00,lower_60s,0.05
31,TAS1,0.029999999329447746,2019/01/03 06:30:00,lower_6s,0.0
32,TAS1,5.889999998733401,2019/01/03 06:30:00,lower_reg,5.95
33,TAS1,19.92148375697434,2019/01/03 06:30:00,raise_5min,19.95
34,TAS1,2.800000000745058,2019/01/03 06:30:00,raise_60s,4.95
35,TAS1,3.707202473655343,2019/01/03 06:30:00,raise_6s,4.95
36,TAS1,19.92148375697434,2019/01/03 06:30:00,raise_reg,19.95
37,VIC1,0.06000000052154064,2019/01/03 06:30:00,lower_5min,0.19
38,VIC1,0.05000000074505806,2019/01/03 06:30:00,lower_60s,0.08
39,VIC1,0.029999999329447746,2019/01/03 06:30:00,lower_6s,0.0
40,VIC1,11.650000002235174,2019/01/03 06:30:00,lower_reg,14.73
41,VIC1,19.92148375697434,2019/01/03 06:30:00,raise_5min,19.95
42,VIC1,2.800000000745058,2019/01/03 06:30:00,raise_60s,2.8
43,VIC1,1.7400000002235174,2019/01/03 06:30:00,raise_6s,1.74
44,VIC1,19.92148375697434,2019/01/03 06:30:00,raise_reg,19.95
0,NSW1,117.95999999903142,2019/01/03 10:45:00,energy,120.02
1,QLD1,102.46707093343139,2019/01/03 10:45:00,energy,105.69821
2,SA1,135.521914485842,2019/01/03 10:45:00,energy,136.22824
3,TAS1,93.1699999999255,2019/01/03 10:45:00,energy,94.42
4,VIC1,123.87999001145363,2019/01/03 10:45:00,energy,126.04337
5,NSW1,0.1699999999254942,2019/01/03 10:45:00,lower_5min,0.15
6,NSW1,0.05999999865889549,2019/01/03 10:45:00,lower_60s,0.06
7,NSW1,0.0,2019/01/03 10:45:00,lower_6s,0.0
8,NSW1,6.967515217140317,2019/01/03 10:45:00,lower_reg,11.77177
9,NSW1,27.846980936825275,2019/01/03 10:45:00,raise_5min,23.98
10,NSW1,2.0,2019/01/03 10:45:00,raise_60s,2.0
11,NSW1,1.5,2019/01/03 10:45:00,raise_6s,1.5
12,NSW1,27.846980936825275,2019/01/03 10:45:00,raise_reg,23.98
13,QLD1,0.1699999999254942,2019/01/03 10:45:00,lower_5min,0.15
14,QLD1,0.05999999865889549,2019/01/03 10:45:00,lower_60s,0.06
15,QLD1,0.0,2019/01/03 10:45:00,lower_6s,0.0
16,QLD1,6.967515217140317,2019/01/03 10:45:00,lower_reg,11.77177
17,QLD1,27.846980936825275,2019/01/03 10:45:00,raise_5min,23.98
18,QLD1,2.0,2019/01/03 10:45:00,raise_60s,2.0
19,QLD1,1.5,2019/01/03 10:45:00,raise_6s,1.5
20,QLD1,27.846980936825275,2019/01/03 10:45:00,raise_reg,23.98
21,SA1,0.1699999999254942,2019/01/03 10:45:00,lower_5min,0.15
22,SA1,0.05999999865889549,2019/01/03 10:45:00,lower_60s,0.06
23,SA1,0.0,2019/01/03 10:45:00,lower_6s,0.0
24,SA1,6.967515217140317,2019/01/03 10:45:00,lower_reg,11.77177
25,SA1,27.846980936825275,2019/01/03 10:45:00,raise_5min,23.98
26,SA1,2.0,2019/01/03 10:45:00,raise_60s,2.0
27,SA1,1.5,2019/01/03 10:45:00,raise_6s,1.5
28,SA1,27.846980936825275,2019/01/03 10:45:00,raise_reg,23.98
29,TAS1,0.1699999999254942,2019/01/03 10:45:00,lower_5min,0.15
30,TAS1,0.05999999865889549,2019/01/03 10:45:00,lower_60s,0.06
31,TAS1,0.029999997466802597,2019/01/03 10:45:00,lower_6s,0.03
32,TAS1,5.782071998342872,2019/01/03 10:45:00,lower_reg,5.95
33,TAS1,14.399999998509884,2019/01/03 10:45:00,raise_5min,14.4
34,TAS1,4.949999999254942,2019/01/03 10:45:00,raise_60s,4.95
35,TAS1,4.743012499064207,2019/01/03 10:45:00,raise_6s,4.95
36,TAS1,14.399999998509884,2019/01/03 10:45:00,raise_reg,14.4
37,VIC1,0.1699999999254942,2019/01/03 10:45:00,lower_5min,0.15
38,VIC1,0.05999999865889549,2019/01/03 10:45:00,lower_60s,0.06
39,VIC1,0.0,2019/01/03 10:45:00,lower_6s,0.0
40,VIC1,6.967515217140317,2019/01/03 10:45:00,lower_reg,11.77177
41,VIC1,27.846980936825275,2019/01/03 10:45:00,raise_5min,23.98
42,VIC1,2.0,2019/01/03 10:45:00,raise_60s,2.0
43,VIC1,1.5,2019/01/03 10:45:00,raise_6s,1.5
44,VIC1,27.846980936825275,2019/01/03 10:45:00,raise_reg,23.98
0,NSW1,180.91996540687978,2019/01/02 12:35:00,energy,150.0
1,QLD1,96.91000000014901,2019/01/02 12:35:00,energy,101.0
2,SA1,173.339999999851,2019/01/02 12:35:00,energy,141.96527
3,TAS1,169.33061128109694,2019/01/02 12:35:00,energy,139.02347
4,VIC1,169.0500066652894,2019/01/02 12:35:00,energy,139.21173000000002
5,NSW1,0.18999999947845936,2019/01/02 12:35:00,lower_5min,0.19
6,NSW1,0.05999999865889549,2019/01/02 12:35:00,lower_60s,0.06
7,NSW1,0.0,2019/01/02 12:35:00,lower_6s,0.0
8,NSW1,5.759999997913837,2019/01/02 12:35:00,lower_reg,8.73
9,NSW1,4.3900000005960464,2019/01/02 12:35:00,raise_5min,4.39
10,NSW1,1.0,2019/01/02 12:35:00,raise_60s,1.0
11,NSW1,1.0,2019/01/02 12:35:00,raise_6s,1.0
12,NSW1,39.81000000052154,2019/01/02 12:35:00,raise_reg,40.99987
13,QLD1,0.18999999947845936,2019/01/02 12:35:00,lower_5min,0.19
14,QLD1,0.05999999865889549,2019/01/02 12:35:00,lower_60s,0.06
15,QLD1,0.0,2019/01/02 12:35:00,lower_6s,0.0
16,QLD1,5.759999997913837,2019/01/02 12:35:00,lower_reg,8.73
17,QLD1,4.3900000005960464,2019/01/02 12:35:00,raise_5min,4.39
18,QLD1,1.0,2019/01/02 12:35:00,raise_60s,1.0
19,QLD1,1.0,2019/01/02 12:35:00,raise_6s,1.0
20,QLD1,39.81000000052154,2019/01/02 12:35:00,raise_reg,40.99987
21,SA1,0.18999999947845936,2019/01/02 12:35:00,lower_5min,0.19
22,SA1,0.05999999865889549,2019/01/02 12:35:00,lower_60s,0.06
23,SA1,0.0,2019/01/02 12:35:00,lower_6s,0.0
24,SA1,5.759999997913837,2019/01/02 12:35:00,lower_reg,8.73
25,SA1,4.3900000005960464,2019/01/02 12:35:00,raise_5min,4.39
26,SA1,1.0,2019/01/02 12:35:00,raise_60s,1.0
27,SA1,1.0,2019/01/02 12:35:00,raise_6s,1.0
28,SA1,39.81000000052154,2019/01/02 12:35:00,raise_reg,40.99987
29,TAS1,0.18999999947845936,2019/01/02 12:35:00,lower_5min,0.19
30,TAS1,0.05999999865889549,2019/01/02 12:35:00,lower_60s,0.06
31,TAS1,0.0,2019/01/02 12:35:00,lower_6s,0.0
32,TAS1,5.759999997913837,2019/01/02 12:35:00,lower_reg,5.95
33,TAS1,33.6100000012666,2019/01/02 12:35:00,raise_5min,38.0
34,TAS1,4.949999999254942,2019/01/02 12:35:00,raise_60s,4.95
35,TAS1,11.837794011458755,2019/01/02 12:35:00,raise_6s,12.17717
36,TAS1,33.6100000012666,2019/01/02 12:35:00,raise_reg,38.0
37,VIC1,0.18999999947845936,2019/01/02 12:35:00,lower_5min,0.19
38,VIC1,0.05999999865889549,2019/01/02 12:35:00,lower_60s,0.06
39,VIC1,0.0,2019/01/02 12:35:00,lower_6s,0.0
40,VIC1,5.759999997913837,2019/01/02 12:35:00,lower_reg,8.73
41,VIC1,4.3900000005960464,2019/01/02 12:35:00,raise_5min,4.39
42,VIC1,1.0,2019/01/02 12:35:00,raise_60s,1.0
43,VIC1,1.0,2019/01/02 12:35:00,raise_6s,1.0
44,VIC1,39.81000000052154,2019/01/02 12:35:00,raise_reg,40.99987
0,NSW1,141.23111380636692,2019/01/23 16:30:00,energy,143.93701000000001
1,QLD1,137.005058914423,2019/01/23 16:30:00,energy,139.62999
2,SA1,167.68094973638654,2019/01/23 16:30:00,energy,168.2435
3,TAS1,129.25999999977648,2019/01/23 16:30:00,energy,130.42
4,VIC1,148.35000000149012,2019/01/23 16:30:00,energy,151.19228999999999
5,NSW1,0.15000000037252903,2019/01/23 16:30:00,lower_5min,0.15
6,NSW1,0.030000001192092896,2019/01/23 16:30:00,lower_60s,0.03
7,NSW1,8.349999999627471,2019/01/23 16:30:00,lower_reg,8.5
8,NSW1,13.685306226834655,2019/01/23 16:30:00,raise_5min,15.317979999999999
9,NSW1,5.0,2019/01/23 16:30:00,raise_60s,5.0
10,NSW1,2.0,2019/01/23 16:30:00,raise_6s,2.0
11,NSW1,86.32952157594264,2019/01/23 16:30:00,raise_reg,98.8
12,QLD1,0.15000000037252903,2019/01/23 16:30:00,lower_5min,0.15
13,QLD1,0.030000001192092896,2019/01/23 16:30:00,lower_60s,0.03
14,QLD1,8.349999999627471,2019/01/23 16:30:00,lower_reg,8.5
15,QLD1,13.685306226834655,2019/01/23 16:30:00,raise_5min,15.317979999999999
16,QLD1,5.0,2019/01/23 16:30:00,raise_60s,5.0
17,QLD1,2.0,2019/01/23 16:30:00,raise_6s,2.0
18,QLD1,86.32952157594264,2019/01/23 16:30:00,raise_reg,98.8
19,SA1,0.15000000037252903,2019/01/23 16:30:00,lower_5min,0.15
20,SA1,0.030000001192092896,2019/01/23 16:30:00,lower_60s,0.03
21,SA1,8.349999999627471,2019/01/23 16:30:00,lower_reg,8.5
22,SA1,13.685306226834655,2019/01/23 16:30:00,raise_5min,15.317979999999999
23,SA1,5.0,2019/01/23 16:30:00,raise_60s,5.0
24,SA1,2.0,2019/01/23 16:30:00,raise_6s,2.0
25,SA1,86.32952157594264,2019/01/23 16:30:00,raise_reg,98.8
26,TAS1,0.15000000037252903,2019/01/23 16:30:00,lower_5min,0.15
27,TAS1,0.030000001192092896,2019/01/23 16:30:00,lower_60s,0.05
28,TAS1,0.0,2019/01/23 16:30:00,lower_6s,0.0
29,TAS1,8.349999999627471,2019/01/23 16:30:00,lower_reg,8.5
30,TAS1,14.400000002235174,2019/01/23 16:30:00,raise_5min,14.4
31,TAS1,2.950000001117587,2019/01/23 16:30:00,raise_60s,2.95
32,TAS1,1.450000001117587,2019/01/23 16:30:00,raise_6s,2.0
33,TAS1,14.400000002235174,2019/01/23 16:30:00,raise_reg,14.4
34,VIC1,0.15000000037252903,2019/01/23 16:30:00,lower_5min,0.15
35,VIC1,0.030000001192092896,2019/01/23 16:30:00,lower_60s,0.03
36,VIC1,8.349999999627471,2019/01/23 16:30:00,lower_reg,8.5
37,VIC1,13.685306226834655,2019/01/23 16:30:00,raise_5min,15.317979999999999
38,VIC1,5.0,2019/01/23 16:30:00,raise_60s,5.0
39,VIC1,2.0,2019/01/23 16:30:00,raise_6s,2.0
40,VIC1,86.32952157594264,2019/01/23 16:30:00,raise_reg,98.8
0,NSW1,78.81000000052154,2019/01/14 07:45:00,energy,92.60735
1,QLD1,71.57390863075852,2019/01/14 07:45:00,energy,83.73003
2,SA1,111.88062790967524,2019/01/14 07:45:00,energy,114.12929
3,TAS1,109.90375701710582,2019/01/14 07:45:00,energy,113.20653
4,VIC1,109.39857915230095,2019/01/14 07:45:00,energy,112.82951000000001
5,NSW1,0.14000000059604645,2019/01/14 07:45:00,lower_5min,0.2
6,NSW1,0.04000000096857548,2019/01/14 07:45:00,lower_60s,0.04
7,NSW1,0.0,2019/01/14 07:45:00,lower_6s,0.0
8,NSW1,7.910000000149012,2019/01/14 07:45:00,lower_reg,8.73
9,NSW1,3.7193720918148756,2019/01/14 07:45:00,raise_5min,2.79
10,NSW1,1.800000000745058,2019/01/14 07:45:00,raise_60s,1.8
11,NSW1,1.449999999254942,2019/01/14 07:45:00,raise_6s,1.45
12,NSW1,3.7193720918148756,2019/01/14 07:45:00,raise_reg,4.73
13,QLD1,0.14000000059604645,2019/01/14 07:45:00,lower_5min,0.2
14,QLD1,0.04000000096857548,2019/01/14 07:45:00,lower_60s,0.04
15,QLD1,0.0,2019/01/14 07:45:00,lower_6s,0.0
16,QLD1,7.910000000149012,2019/01/14 07:45:00,lower_reg,8.73
17,QLD1,3.7193720918148756,2019/01/14 07:45:00,raise_5min,2.79
18,QLD1,1.800000000745058,2019/01/14 07:45:00,raise_60s,1.8
19,QLD1,1.449999999254942,2019/01/14 07:45:00,raise_6s,1.45
20,QLD1,3.7193720918148756,2019/01/14 07:45:00,raise_reg,4.73
21,SA1,0.14000000059604645,2019/01/14 07:45:00,lower_5min,0.2
22,SA1,0.04000000096857548,2019/01/14 07:45:00,lower_60s,0.04
23,SA1,0.0,2019/01/14 07:45:00,lower_6s,0.0
24,SA1,7.910000000149012,2019/01/14 07:45:00,lower_reg,8.73
25,SA1,3.7193720918148756,2019/01/14 07:45:00,raise_5min,2.79
26,SA1,1.800000000745058,2019/01/14 07:45:00,raise_60s,1.8
27,SA1,1.449999999254942,2019/01/14 07:45:00,raise_6s,1.45
28,SA1,3.7193720918148756,2019/01/14 07:45:00,raise_reg,4.73
29,TAS1,0.06000000052154064,2019/01/14 07:45:00,lower_5min,0.06
30,TAS1,0.04000000096857548,2019/01/14 07:45:00,lower_60s,0.04
31,TAS1,0.0,2019/01/14 07:45:00,lower_6s,0.0
32,TAS1,5.8900000005960464,2019/01/14 07:45:00,lower_reg,5.95
33,TAS1,4.220000002533197,2019/01/14 07:45:00,raise_5min,7.01
34,TAS1,1.800000000745058,2019/01/14 07:45:00,raise_60s,1.8
35,TAS1,1.449999999254942,2019/01/14 07:45:00,raise_6s,1.45
36,TAS1,4.220000002533197,2019/01/14 07:45:00,raise_reg,8.95
37,VIC1,0.14000000059604645,2019/01/14 07:45:00,lower_5min,0.2
38,VIC1,0.04000000096857548,2019/01/14 07:45:00,lower_60s,0.04
39,VIC1,0.0,2019/01/14 07:45:00,lower_6s,0.0
40,VIC1,7.910000000149012,2019/01/14 07:45:00,lower_reg,8.73
41,VIC1,3.7193720918148756,2019/01/14 07:45:00,raise_5min,2.79
42,VIC1,1.800000000745058,2019/01/14 07:45:00,raise_60s,1.8
43,VIC1,1.449999999254942,2019/01/14 07:45:00,raise_6s,1.45
44,VIC1,3.7193720918148756,2019/01/14 07:45:00,raise_reg,4.73
0,NSW1,75.31487319804728,2019/01/26 00:20:00,energy,80.0
1,QLD1,76.12755119614303,2019/01/26 00:20:00,energy,80.83362
2,SA1,148.12999999895692,2019/01/26 00:20:00,energy,140.25155
3,TAS1,150.81218780763447,2019/01/26 00:20:00,energy,148.52065
4,VIC1,146.8188920021057,2019/01/26 00:20:00,energy,141.34006000000002
5,NSW1,0.44999999925494194,2019/01/26 00:20:00,lower_5min,0.45
6,NSW1,0.06999999843537807,2019/01/26 00:20:00,lower_60s,0.07
7,NSW1,0.029999999329447746,2019/01/26 00:20:00,lower_6s,0.03
8,NSW1,3.950000001117587,2019/01/26 00:20:00,lower_reg,8.66648
9,NSW1,5.0,2019/01/26 00:20:00,raise_5min,5.0
10,NSW1,1.0,2019/01/26 00:20:00,raise_60s,0.99
11,NSW1,1.5,2019/01/26 00:20:00,raise_6s,1.5
12,NSW1,5.0,2019/01/26 00:20:00,raise_reg,5.05
13,QLD1,0.44999999925494194,2019/01/26 00:20:00,lower_5min,0.45
14,QLD1,0.06999999843537807,2019/01/26 00:20:00,lower_60s,0.07
15,QLD1,0.029999999329447746,2019/01/26 00:20:00,lower_6s,0.03
16,QLD1,3.950000001117587,2019/01/26 00:20:00,lower_reg,8.66648
17,QLD1,5.0,2019/01/26 00:20:00,raise_5min,5.0
18,QLD1,1.0,2019/01/26 00:20:00,raise_60s,0.99
