,region,price,time,SETTLEMENTDATE,REGIONID,RRP
2,SA1,80.09428432397544,2020/01/02 09:10:00,2020/01/02 09:10:00,SA1,68.0
3,TAS1,89.45647743716836,2020/01/02 09:10:00,2020/01/02 09:10:00,TAS1,402.22
4,VIC1,79.53372790105641,2020/01/02 09:10:00,2020/01/02 09:10:00,VIC1,68.17602
0,NSW1,58.99000000022352,2020/01/02 09:15:00,2020/01/02 09:15:00,NSW1,59.8
1,QLD1,53.4614075999707,2020/01/02 09:15:00,2020/01/02 09:15:00,QLD1,55.861180000000004
2,SA1,67.99000000208616,2020/01/02 09:15:00,2020/01/02 09:15:00,SA1,68.0
3,TAS1,73.4199999999255,2020/01/02 09:15:00,2020/01/02 09:15:00,TAS1,90.41886
4,VIC1,66.92215906828642,2020/01/02 09:15:00,2020/01/02 09:15:00,VIC1,67.86824
0,NSW1,58.99000000022352,2020/01/02 09:20:00,2020/01/02 09:20:00,NSW1,59.8
1,QLD1,53.798737252131104,2020/01/02 09:20:00,2020/01/02 09:20:00,QLD1,56.25658000000001
2,SA1,68.0176624301821,2020/01/02 09:20:00,2020/01/02 09:20:00,SA1,68.0
3,TAS1,73.4199999999255,2020/01/02 09:20:00,2020/01/02 09:20:00,TAS1,92.2593
4,VIC1,66.86321148090065,2020/01/02 09:20:00,2020/01/02 09:20:00,VIC1,67.28681
0,NSW1,58.98999999836087,2020/01/02 09:25:00,2020/01/02 09:25:00,NSW1,59.8
1,QLD1,53.79805305600166,2020/01/02 09:25:00,2020/01/02 09:25:00,QLD1,56.2573
2,SA1,67.98999999836087,2020/01/02 09:25:00,2020/01/02 09:25:00,SA1,68.0
3,TAS1,73.4199999999255,2020/01/02 09:25:00,2020/01/02 09:25:00,TAS1,90.40471
4,VIC1,66.70317481830716,2020/01/02 09:25:00,2020/01/02 09:25:00,VIC1,67.0125
0,NSW1,57.5749344099313,2020/01/02 09:30:00,2020/01/02 09:30:00,NSW1,59.224090000000004
1,QLD1,52.14826865307987,2020/01/02 09:30:00,2020/01/02 09:30:00,QLD1,55.730090000000004
2,SA1,67.98999999836087,2020/01/02 09:30:00,2020/01/02 09:30:00,SA1,62.816069999999996
3,TAS1,72.59125835821033,2020/01/02 09:30:00,2020/01/02 09:30:00,TAS1,86.22702
4,VIC1,65.71617149375379,2020/01/02 09:30:00,2020/01/02 09:30:00,VIC1,61.849430000000005
0,NSW1,57.67326548881829,2020/01/02 09:35:00,2020/01/02 09:35:00,NSW1,59.8
1,QLD1,52.92804137058556,2020/01/02 09:35:00,2020/01/02 09:35:00,QLD1,56.656380000000006
2,SA1,67.99000000208616,2020/01/02 09:35:00,2020/01/02 09:35:00,SA1,63.46793
3,TAS1,73.4199999999255,2020/01/02 09:35:00,2020/01/02 09:35:00,TAS1,87.29263
4,VIC1,66.06963525898755,2020/01/02 09:35:00,2020/01/02 09:35:00,VIC1,62.22056
0,NSW1,58.17295227944851,2020/01/02 09:40:00,2020/01/02 09:40:00,NSW1,59.8
1,QLD1,53.200632736086845,2020/01/02 09:40:00,2020/01/02 09:40:00,QLD1,56.62874
2,SA1,67.99000000022352,2020/01/02 09:40:00,2020/01/02 09:40:00,SA1,63.33518
3,TAS1,73.4199999999255,2020/01/02 09:40:00,2020/01/02 09:40:00,TAS1,84.17882
4,VIC1,66.26802931539714,2020/01/02 09:40:00,2020/01/02 09:40:00,VIC1,62.0747
0,NSW1,58.2549512963742,2020/01/02 09:45:00,2020/01/02 09:45:00,NSW1,59.8
1,QLD1,53.49219671823084,2020/01/02 09:45:00,2020/01/02 09:45:00,QLD1,56.62375
2,SA1,67.99000000022352,2020/01/02 09:45:00,2020/01/02 09:45:00,SA1,68.0
3,TAS1,73.4199999999255,2020/01/02 09:45:00,2020/01/02 09:45:00,TAS1,87.2909
4,VIC1,66.38198285736144,2020/01/02 09:45:00,2020/01/02 09:45:00,VIC1,66.62786
0,NSW1,58.99000000022352,2020/01/02 09:50:00,2020/01/02 09:50:00,NSW1,59.8
1,QLD1,53.81329418346286,2020/01/02 09:50:00,2020/01/02 09:50:00,QLD1,56.24109
2,SA1,67.99000000022352,2020/01/02 09:50:00,2020/01/02 09:50:00,SA1,68.0
3,TAS1,73.4199999999255,2020/01/02 09:50:00,2020/01/02 09:50:00,TAS1,84.17882
4,VIC1,66.63458963483572,2020/01/02 09:50:00,2020/01/02 09:50:00,VIC1,66.36941999999999
0,NSW1,57.277791837230325,2020/01/02 09:55:00,2020/01/02 09:55:00,NSW1,57.9995
1,QLD1,51.40000000037253,2020/01/02 09:55:00,2020/01/02 09:55:00,QLD1,53.79045
2,SA1,67.99000000022352,2020/01/02 09:55:00,2020/01/02 09:55:00,SA1,61.28058000000001
3,TAS1,72.72055708430707,2020/01/02 09:55:00,2020/01/02 09:55:00,TAS1,84.17882
4,VIC1,65.44021632149816,2020/01/02 09:55:00,2020/01/02 09:55:00,VIC1,59.82865
0,NSW1,57.09863233193755,2020/01/02 10:00:00,2020/01/02 10:00:00,NSW1,59.8
1,QLD1,51.400000002235174,2020/01/02 10:00:00,2020/01/02 10:00:00,QLD1,55.73004
2,SA1,67.99000000208616,2020/01/02 10:00:00,2020/01/02 10:00:00,SA1,68.0
3,TAS1,72.77138354629278,2020/01/02 10:00:00,2020/01/02 10:00:00,TAS1,82.63965
4,VIC1,65.4859543479979,2020/01/02 10:00:00,2020/01/02 10:00:00,VIC1,65.88209
0,NSW1,58.102490339428186,2020/01/02 10:05:00,2020/01/02 10:05:00,NSW1,59.8
1,QLD1,51.9879363887012,2020/01/02 10:05:00,2020/01/02 10:05:00,QLD1,55.72995
2,SA1,70.35462738573551,2020/01/02 10:05:00,2020/01/02 10:05:00,SA1,77.5
3,TAS1,73.4199999999255,2020/01/02 10:05:00,2020/01/02 10:05:00,TAS1,81.64363
4,VIC1,66.86321148276329,2020/01/02 10:05:00,2020/01/02 10:05:00,VIC1,75.08621
0,NSW1,58.99000000022352,2020/01/02 10:10:00,2020/01/02 10:10:00,NSW1,59.8
1,QLD1,53.45938531495631,2020/01/02 10:10:00,2020/01/02 10:10:00,QLD1,55.86334
2,SA1,70.85838161222637,2020/01/02 10:10:00,2020/01/02 10:10:00,SA1,77.5
3,TAS1,73.50279535539448,2020/01/02 10:10:00,2020/01/02 10:10:00,TAS1,81.70363
4,VIC1,67.33584834821522,2020/01/02 10:10:00,2020/01/02 10:10:00,VIC1,75.08621
0,NSW1,56.79695953801274,2020/01/02 10:15:00,2020/01/02 10:15:00,NSW1,51.45682
1,QLD1,51.400000002235174,2020/01/02 10:15:00,2020/01/02 10:15:00,QLD1,47.75
2,SA1,68.45447829179466,2020/01/02 10:15:00,2020/01/02 10:15:00,SA1,75.34025
3,TAS1,72.5599999986589,2020/01/02 10:15:00,2020/01/02 10:15:00,TAS1,78.83494
4,VIC1,65.09966305829585,2020/01/02 10:15:00,2020/01/02 10:15:00,VIC1,71.9512
0,NSW1,57.47205638885498,2020/01/02 10:20:00,2020/01/02 10:20:00,NSW1,59.8
1,QLD1,51.400000002235174,2020/01/02 10:20:00,2020/01/02 10:20:00,QLD1,55.45995
2,SA1,69.54416853561997,2020/01/02 10:20:00,2020/01/02 10:20:00,SA1,77.44524
3,TAS1,73.19346765056252,2020/01/02 10:20:00,2020/01/02 10:20:00,TAS1,80.34929
4,VIC1,66.0635638795793,2020/01/02 10:20:00,2020/01/02 10:20:00,VIC1,73.94864
0,NSW1,57.36522405222058,2020/01/02 10:25:00,2020/01/02 10:25:00,NSW1,51.82751
1,QLD1,51.32198637723923,2020/01/02 10:25:00,2020/01/02 10:25:00,QLD1,47.75
2,SA1,68.94181164726615,2020/01/02 10:25:00,2020/01/02 10:25:00,SA1,54.97326999999999
3,TAS1,72.5599999986589,2020/01/02 10:25:00,2020/01/02 10:25:00,TAS1,78.83494
4,VIC1,65.4805844053626,2020/01/02 10:25:00,2020/01/02 10:25:00,VIC1,53.26109
0,NSW1,56.98330408707261,2020/01/02 10:30:00,2020/01/02 10:30:00,NSW1,51.10393
1,QLD1,51.28999999910593,2020/01/02 10:30:00,2020/01/02 10:30:00,QLD1,47.75
2,SA1,68.3091843239963,2020/01/02 10:30:00,2020/01/02 10:30:00,SA1,53.931059999999995
3,TAS1,72.56000000052154,2020/01/02 10:30:00,2020/01/02 10:30:00,TAS1,78.83494
4,VIC1,65.22274411097169,2020/01/02 10:30:00,2020/01/02 10:30:00,VIC1,52.37158
0,NSW1,58.249846279621124,2020/01/02 10:35:00,2020/01/02 10:35:00,NSW1,59.8
1,QLD1,51.399999998509884,2020/01/02 10:35:00,2020/01/02 10:35:00,QLD1,55.129630000000006
2,SA1,70.94408864527941,2020/01/02 10:35:00,2020/01/02 10:35:00,SA1,77.5
3,TAS1,82.12999999895692,2020/01/02 10:35:00,2020/01/02 10:35:00,TAS1,128.38091
4,VIC1,67.76090973615646,2020/01/02 10:35:00,2020/01/02 10:35:00,VIC1,74.25822
0,NSW1,58.2216286174953,2020/01/02 10:40:00,2020/01/02 10:40:00,NSW1,51.95766
1,QLD1,51.40000000037253,2020/01/02 10:40:00,2020/01/02 10:40:00,QLD1,47.75
2,SA1,70.53935868479311,2020/01/02 10:40:00,2020/01/02 10:40:00,SA1,55.11479
3,TAS1,82.12999999895692,2020/01/02 10:40:00,2020/01/02 10:40:00,TAS1,143.17178
4,VIC1,67.63181215152144,2020/01/02 10:40:00,2020/01/02 10:40:00,VIC1,53.30735
0,NSW1,57.277791837230325,2020/01/02 10:45:00,2020/01/02 10:45:00,NSW1,58.61745
1,QLD1,51.40000000037253,2020/01/02 10:45:00,2020/01/02 10:45:00,QLD1,53.66084
2,SA1,68.68841986916959,2020/01/02 10:45:00,2020/01/02 10:45:00,SA1,63.154680000000006
3,TAS1,73.09919695928693,2020/01/02 10:45:00,2020/01/02 10:45:00,TAS1,135.16083999999998
4,VIC1,65.58342188410461,2020/01/02 10:45:00,2020/01/02 10:45:00,VIC1,60.53335
0,NSW1,57.09673919528723,2020/01/02 10:50:00,2020/01/02 10:50:00,NSW1,55.8905
1,QLD1,51.400000002235174,2020/01/02 10:50:00,2020/01/02 10:50:00,QLD1,51.515209999999996
2,SA1,68.40599748119712,2020/01/02 10:50:00,2020/01/02 10:50:00,SA1,59.53491999999999
3,TAS1,72.56000000052154,2020/01/02 10:50:00,2020/01/02 10:50:00,TAS1,87.11129
4,VIC1,65.28176716342568,2020/01/02 10:50:00,2020/01/02 10:50:00,VIC1,57.33954
0,NSW1,58.75757123157382,2020/01/02 10:55:00,2020/01/02 10:55:00,NSW1,61.42836
1,QLD1,52.87213400006294,2020/01/02 10:55:00,2020/01/02 10:55:00,QLD1,57.41329
2,SA1,70.01325755938888,2020/01/02 10:55:00,2020/01/02 10:55:00,SA1,64.98298
3,TAS1,73.4199999999255,2020/01/02 10:55:00,2020/01/02 10:55:00,TAS1,82.63965
4,VIC1,66.86321148090065,2020/01/02 10:55:00,2020/01/02 10:55:00,VIC1,62.816930000000006
0,NSW1,57.47261356189847,2020/01/02 11:00:00,2020/01/02 11:00:00,NSW1,59.8
1,QLD1,51.400000002235174,2020/01/02 11:00:00,2020/01/02 11:00:00,QLD1,54.95725
2,SA1,68.61390831880271,2020/01/02 11:00:00,2020/01/02 11:00:00,SA1,64.44963
3,TAS1,72.56000000052154,2020/01/02 11:00:00,2020/01/02 11:00:00,TAS1,76.91
4,VIC1,65.49180342070758,2020/01/02 11:00:00,2020/01/02 11:00:00,VIC1,61.7931
0,NSW1,58.99000000022352,2020/01/02 11:05:00,2020/01/02 11:05:00,NSW1,63.70126
1,QLD1,53.4433438628912,2020/01/02 11:05:00,2020/01/02 11:05:00,QLD1,59.525969999999994
2,SA1,69.33649675175548,2020/01/02 11:05:00,2020/01/02 11:05:00,SA1,68.60701999999999
3,TAS1,72.56000000052154,2020/01/02 11:05:00,2020/01/02 11:05:00,TAS1,76.34575
4,VIC1,66.4978193026036,2020/01/02 11:05:00,2020/01/02 11:05:00,VIC1,65.76351
0,NSW1,57.112130869179964,2020/01/02 11:10:00,2020/01/02 11:10:00,NSW1,59.8
1,QLD1,51.40000000037253,2020/01/02 11:10:00,2020/01/02 11:10:00,QLD1,55.506840000000004
2,SA1,68.1599009949714,2020/01/02 11:10:00,2020/01/02 11:10:00,SA1,63.65696
3,TAS1,72.41329903900623,2020/01/02 11:10:00,2020/01/02 11:10:00,TAS1,76.34575
4,VIC1,65.3593928553164,2020/01/02 11:10:00,2020/01/02 11:10:00,VIC1,61.293580000000006
0,NSW1,57.11376545019448,2020/01/02 11:15:00,2020/01/02 11:15:00,NSW1,59.8
1,QLD1,51.399999998509884,2020/01/02 11:15:00,2020/01/02 11:15:00,QLD1,55.50846
2,SA1,68.33359509333968,2020/01/02 11:15:00,2020/01/02 11:15:00,SA1,63.78637
3,TAS1,71.51999999955297,2020/01/02 11:15:00,2020/01/02 11:15:00,TAS1,75.59575
4,VIC1,65.21744682639837,2020/01/02 11:15:00,2020/01/02 11:15:00,VIC1,61.42989
0,NSW1,57.0024526566267,2020/01/02 11:20:00,2020/01/02 11:20:00,NSW1,59.8
1,QLD1,51.399999998509884,2020/01/02 11:20:00,2020/01/02 11:20:00,QLD1,55.52621
2,SA1,67.82914064638317,2020/01/02 11:20:00,2020/01/02 11:20:00,SA1,62.569419999999994
3,TAS1,71.51999999955297,2020/01/02 11:20:00,2020/01/02 11:20:00,TAS1,74.76
4,VIC1,64.74637155234814,2020/01/02 11:20:00,2020/01/02 11:20:00,VIC1,60.77648000000001
0,NSW1,57.12856559455395,2020/01/02 11:25:00,2020/01/02 11:25:00,NSW1,59.8
1,QLD1,51.399999998509884,2020/01/02 11:25:00,2020/01/02 11:25:00,QLD1,55.52313
2,SA1,68.083406701684,2020/01/02 11:25:00,2020/01/02 11:25:00,SA1,62.974059999999994
3,TAS1,71.61819491535425,2020/01/02 11:25:00,2020/01/02 11:25:00,TAS1,74.76
4,VIC1,65.02879172377288,2020/01/02 11:25:00,2020/01/02 11:25:00,VIC1,61.13346
0,NSW1,57.09063390083611,2020/01/02 11:30:00,2020/01/02 11:30:00,NSW1,59.8
1,QLD1,51.40000000037253,2020/01/02 11:30:00,2020/01/02 11:30:00,QLD1,54.74188
2,SA1,68.37139740400016,2020/01/02 11:30:00,2020/01/02 11:30:00,SA1,63.76321
3,TAS1,71.60923236608505,2020/01/02 11:30:00,2020/01/02 11:30:00,TAS1,74.76
4,VIC1,65.02065379545093,2020/01/02 11:30:00,2020/01/02 11:30:00,VIC1,61.10025
0,NSW1,57.08859596028924,2020/01/02 11:35:00,2020/01/02 11:35:00,NSW1,59.8
1,QLD1,51.399999998509884,2020/01/02 11:35:00,2020/01/02 11:35:00,QLD1,55.516690000000004
2,SA1,68.29688219353557,2020/01/02 11:35:00,2020/01/02 11:35:00,SA1,63.85445
3,TAS1,71.93000683002174,2020/01/02 11:35:00,2020/01/02 11:35:00,TAS1,74.76
4,VIC1,64.91991887241602,2020/01/02 11:35:00,2020/01/02 11:35:00,VIC1,61.197990000000004
0,NSW1,56.768987050279975,2020/01/02 11:40:00,2020/01/02 11:40:00,NSW1,59.60226
1,QLD1,51.40000000037253,2020/01/02 11:40:00,2020/01/02 11:40:00,QLD1,55.73004
2,SA1,67.7189186476171,2020/01/02 11:40:00,2020/01/02 11:40:00,SA1,62.6021
3,TAS1,71.51999999955297,2020/01/02 11:40:00,2020/01/02 11:40:00,TAS1,74.76
4,VIC1,64.40015170164406,2020/01/02 11:40:00,2020/01/02 11:40:00,VIC1,60.65231
0,NSW1,56.33697623945773,2020/01/02 11:45:00,2020/01/02 11:45:00,NSW1,52.80025
1,QLD1,51.327742133289576,2020/01/02 11:45:00,2020/01/02 11:45:00,QLD1,49.72224
2,SA1,67.87976115196943,2020/01/02 11:45:00,2020/01/02 11:45:00,SA1,55.78825
3,TAS1,71.52000000141561,2020/01/02 11:45:00,2020/01/02 11:45:00,TAS1,74.76
4,VIC1,64.55311164073646,2020/01/02 11:45:00,2020/01/02 11:45:00,VIC1,54.05069
0,NSW1,56.06980545260012,2020/01/02 11:50:00,2020/01/02 11:50:00,NSW1,50.718340000000005
1,QLD1,51.399999998509884,2020/01/02 11:50:00,2020/01/02 11:50:00,QLD1,47.75
2,SA1,67.07538236305118,2020/01/02 11:50:00,2020/01/02 11:50:00,SA1,52.73369
3,TAS1,71.51999999955297,2020/01/02 11:50:00,2020/01/02 11:50:00,TAS1,74.76
4,VIC1,64.3598517253995,2020/01/02 11:50:00,2020/01/02 11:50:00,VIC1,51.413940000000004
0,NSW1,55.5854768268764,2020/01/02 11:55:00,2020/01/02 11:55:00,NSW1,52.40075
1,QLD1,51.40000000037253,2020/01/02 11:55:00,2020/01/02 11:55:00,QLD1,50.36005
2,SA1,66.15387159958482,2020/01/02 11:55:00,2020/01/02 11:55:00,SA1,54.279669999999996
3,TAS1,71.51999999955297,2020/01/02 11:55:00,2020/01/02 11:55:00,TAS1,74.59
4,VIC1,63.78007198497653,2020/01/02 11:55:00,2020/01/02 11:55:00,VIC1,53.13944
0,NSW1,56.04157069325447,2020/01/02 12:00:00,2020/01/02 12:00:00,NSW1,55.0005
1,QLD1,51.40000000037253,2020/01/02 12:00:00,2020/01/02 12:00:00,QLD1,52.1407
2,SA1,66.98481197655201,2020/01/02 12:00:00,2020/01/02 12:00:00,SA1,57.2349
3,TAS1,71.51999999955297,2020/01/02 12:00:00,2020/01/02 12:00:00,TAS1,74.59
4,VIC1,64.27154128067195,2020/01/02 12:00:00,2020/01/02 12:00:00,VIC1,55.80369
0,NSW1,56.02709482237697,2020/01/02 12:05:00,2020/01/02 12:05:00,NSW1,53.14731999999999
1,QLD1,51.40000000037253,2020/01/02 12:05:00,2020/01/02 12:05:00,QLD1,50.71
2,SA1,66.6226499658078,2020/01/02 12:05:00,2020/01/02 12:05:00,SA1,55.544140000000006
3,TAS1,71.51999999955297,2020/01/02 12:05:00,2020/01/02 12:05:00,TAS1,74.59
4,VIC1,64.21854365244508,2020/01/02 12:05:00,2020/01/02 12:05:00,VIC1,54.388459999999995
0,NSW1,55.6455914080143,2020/01/02 12:10:00,2020/01/02 12:10:00,NSW1,58.03095
1,QLD1,51.40000000037253,2020/01/02 12:10:00,2020/01/02 12:10:00,QLD1,55.73004
2,SA1,66.72053884342313,2020/01/02 12:10:00,2020/01/02 12:10:00,SA1,60.59627
3,TAS1,71.52000000141561,2020/01/02 12:10:00,2020/01/02 12:10:00,TAS1,74.57025
4,VIC1,64.00871945172548,2020/01/02 12:10:00,2020/01/02 12:10:00,VIC1,59.343030000000006
0,NSW1,56.695153452456,2020/01/02 12:15:00,2020/01/02 12:15:00,NSW1,59.8
1,QLD1,52.671858141198754,2020/01/02 12:15:00,2020/01/02 12:15:00,QLD1,57.86553000000001
2,SA1,68.0052704717964,2020/01/02 12:15:00,2020/01/02 12:15:00,SA1,71.94954
3,TAS1,71.51999999955297,2020/01/02 12:15:00,2020/01/02 12:15:00,TAS1,74.59
4,VIC1,64.9396314676851,2020/01/02 12:15:00,2020/01/02 12:15:00,VIC1,69.25502
0,NSW1,56.79995831474662,2020/01/02 12:20:00,2020/01/02 12:20:00,NSW1,59.8
1,QLD1,52.07815829664469,2020/01/02 12:20:00,2020/01/02 12:20:00,QLD1,57.091919999999995
2,SA1,67.4247452840209,2020/01/02 12:20:00,2020/01/02 12:20:00,SA1,70.30813
3,TAS1,71.52000000141561,2020/01/02 12:20:00,2020/01/02 12:20:00,TAS1,74.59
4,VIC1,64.9396314676851,2020/01/02 12:20:00,2020/01/02 12:20:00,VIC1,68.29822
0,NSW1,57.14239976555109,2020/01/02 12:25:00,2020/01/02 12:25:00,NSW1,59.8
1,QLD1,53.08097242563963,2020/01/02 12:25:00,2020/01/02 12:25:00,QLD1,57.48608
2,SA1,67.55969415791333,2020/01/02 12:25:00,2020/01/02 12:25:00,SA1,62.3425
3,TAS1,71.51999999955297,2020/01/02 12:25:00,2020/01/02 12:25:00,TAS1,74.57025
4,VIC1,65.3261512927711,2020/01/02 12:25:00,2020/01/02 12:25:00,VIC1,61.35781
0,NSW1,55.68568890541792,2020/01/02 12:30:00,2020/01/02 12:30:00,NSW1,58.150659999999995
1,QLD1,51.40000000037253,2020/01/02 12:30:00,2020/01/02 12:30:00,QLD1,55.73005
2,SA1,65.95470646955073,2020/01/02 12:30:00,2020/01/02 12:30:00,SA1,61.8223
3,TAS1,71.08266841247678,2020/01/02 12:30:00,2020/01/02 12:30:00,TAS1,74.59
4,VIC1,63.774224957451224,2020/01/02 12:30:00,2020/01/02 12:30:00,VIC1,60.03821
0,NSW1,54.960833417251706,2020/01/02 12:35:00,2020/01/02 12:35:00,NSW1,57.98052
1,QLD1,51.40000000037253,2020/01/02 12:35:00,2020/01/02 12:35:00,QLD1,55.73004
2,SA1,64.35980298928916,2020/01/02 12:35:00,2020/01/02 12:35:00,SA1,70.69547
3,TAS1,68.36825858429074,2020/01/02 12:35:00,2020/01/02 12:35:00,TAS1,74.57
4,VIC1,62.26261689513922,2020/01/02 12:35:00,2020/01/02 12:35:00,VIC1,68.98066999999999
0,NSW1,54.97871784679592,2020/01/02 12:40:00,2020/01/02 12:40:00,NSW1,57.5744
1,QLD1,51.40000000037253,2020/01/02 12:40:00,2020/01/02 12:40:00,QLD1,55.730090000000004
2,SA1,64.0727691501379,2020/01/02 12:40:00,2020/01/02 12:40:00,SA1,59.83813000000001
3,TAS1,68.31558007374406,2020/01/02 12:40:00,2020/01/02 12:40:00,TAS1,74.57
4,VIC1,62.25842706859112,2020/01/02 12:40:00,2020/01/02 12:40:00,VIC1,59.166340000000005
0,NSW1,56.10720005072653,2020/01/02 12:45:00,2020/01/02 12:45:00,NSW1,57.534569999999995
1,QLD1,52.3511137124151,2020/01/02 12:45:00,2020/01/02 12:45:00,QLD1,55.730090000000004
2,SA1,66.4846226554364,2020/01/02 12:45:00,2020/01/02 12:45:00,SA1,70.34693
3,TAS1,70.48511405847967,2020/01/02 12:45:00,2020/01/02 12:45:00,TAS1,74.57
4,VIC1,64.2912653516978,2020/01/02 12:45:00,2020/01/02 12:45:00,VIC1,69.2644
0,NSW1,54.94292079657316,2020/01/02 12:50:00,2020/01/02 12:50:00,NSW1,59.8
1,QLD1,51.40000000037253,2020/01/02 12:50:00,2020/01/02 12:50:00,QLD1,57.90846
2,SA1,64.63993412442505,2020/01/02 12:50:00,2020/01/02 12:50:00,SA1,62.05758
3,TAS1,68.55805983766913,2020/01/02 12:50:00,2020/01/02 12:50:00,TAS1,65.43448000000001
4,VIC1,69.51986725255847,2020/01/02 12:50:00,2020/01/02 12:50:00,VIC1,61.34434
0,NSW1,58.09999999962747,2020/01/02 12:55:00,2020/01/02 12:55:00,NSW1,59.8
1,QLD1,54.99579828232527,2020/01/02 12:55:00,2020/01/02 12:55:00,QLD1,58.71493
2,SA1,68.35916453227401,2020/01/02 12:55:00,2020/01/02 12:55:00,SA1,71.13906999999999
3,TAS1,71.51999999955297,2020/01/02 12:55:00,2020/01/02 12:55:00,TAS1,74.57
4,VIC1,66.09919094853103,2020/01/02 12:55:00,2020/01/02 12:55:00,VIC1,70.02463
0,NSW1,54.662175154313445,2020/01/02 13:00:00,2020/01/02 13:00:00,NSW1,57.141059999999996
1,QLD1,51.399999998509884,2020/01/02 13:00:00,2020/01/02 13:00:00,QLD1,55.73004
2,SA1,64.68116899579763,2020/01/02 13:00:00,2020/01/02 13:00:00,SA1,71.60378
3,TAS1,67.97312421351671,2020/01/02 13:00:00,2020/01/02 13:00:00,TAS1,74.45861
4,VIC1,62.27012131549418,2020/01/02 13:00:00,2020/01/02 13:00:00,VIC1,70.19837
0,NSW1,54.31407996080816,2020/01/02 13:05:00,2020/01/02 13:05:00,NSW1,57.12725
1,QLD1,51.40000000037253,2020/01/02 13:05:00,2020/01/02 13:05:00,QLD1,55.730090000000004
2,SA1,64.27008791826665,2020/01/02 13:05:00,2020/01/02 13:05:00,SA1,72.59735
3,TAS1,66.18045459873974,2020/01/02 13:05:00,2020/01/02 13:05:00,TAS1,74.55
4,VIC1,61.87967870943248,2020/01/02 13:05:00,2020/01/02 13:05:00,VIC1,71.16646999999999
0,NSW1,58.21117707155645,2020/01/02 13:10:00,2020/01/02 13:10:00,NSW1,56.74219
1,QLD1,54.72004049643874,2020/01/02 13:10:00,2020/01/02 13:10:00,QLD1,55.73
2,SA1,69.45829184912145,2020/01/02 13:10:00,2020/01/02 13:10:00,SA1,77.5
3,TAS1,71.51999999955297,2020/01/02 13:10:00,2020/01/02 13:10:00,TAS1,79.08081999999999
4,VIC1,66.87223060429096,2020/01/02 13:10:00,2020/01/02 13:10:00,VIC1,76.26194
0,NSW1,60.13819544389844,2020/01/02 13:15:00,2020/01/02 13:15:00,NSW1,62.21
1,QLD1,58.25065540522337,2020/01/02 13:15:00,2020/01/02 13:15:00,QLD1,62.351690000000005
2,SA1,70.65803874284029,2020/01/02 13:15:00,2020/01/02 13:15:00,SA1,77.5
3,TAS1,71.51999999955297,2020/01/02 13:15:00,2020/01/02 13:15:00,TAS1,79.12550999999999
4,VIC1,68.03179008513689,2020/01/02 13:15:00,2020/01/02 13:15:00,VIC1,76.30504
0,NSW1,58.99000000022352,2020/01/02 13:20:00,2020/01/02 13:20:00,NSW1,59.8
1,QLD1,56.90353073365986,2020/01/02 13:20:00,2020/01/02 13:20:00,QLD1,59.96379
2,SA1,69.85888673737645,2020/01/02 13:20:00,2020/01/02 13:20:00,SA1,77.5
3,TAS1,71.52000000141561,2020/01/02 13:20:00,2020/01/02 13:20:00,TAS1,79.08081999999999
4,VIC1,67.2587504312396,2020/01/02 13:20:00,2020/01/02 13:20:00,VIC1,76.26194
0,NSW1,58.99000000022352,2020/01/02 13:25:00,2020/01/02 13:25:00,NSW1,59.8
1,QLD1,56.8980400133878,2020/01/02 13:25:00,2020/01/02 13:25:00,QLD1,59.9696
2,SA1,70.63315314427018,2020/01/02 13:25:00,2020/01/02 13:25:00,SA1,77.5
3,TAS1,71.52000000141561,2020/01/02 13:25:00,2020/01/02 13:25:00,TAS1,79.14763
4,VIC1,67.68163681402802,2020/01/02 13:25:00,2020/01/02 13:25:00,VIC1,76.32637
0,NSW1,62.74735086411238,2020/01/02 13:30:00,2020/01/02 13:30:00,NSW1,64.09241999999999
1,QLD1,59.70000000111759,2020/01/02 13:30:00,2020/01/02 13:30:00,QLD1,64.73
2,SA1,76.20316158235073,2020/01/02 13:30:00,2020/01/02 13:30:00,SA1,84.09723000000001
3,TAS1,76.83913615345955,2020/01/02 13:30:00,2020/01/02 13:30:00,TAS1,85.46533000000001
4,VIC1,72.46859908476472,2020/01/02 13:30:00,2020/01/02 13:30:00,VIC1,82.84151
0,NSW1,61.003493301570415,2020/01/02 13:35:00,2020/01/02 13:35:00,NSW1,63.630990000000004
1,QLD1,59.56999999843538,2020/01/02 13:35:00,2020/01/02 13:35:00,QLD1,64.73005
2,SA1,71.56717900931835,2020/01/02 13:35:00,2020/01/02 13:35:00,SA1,77.5
3,TAS1,72.74931420013309,2020/01/02 13:35:00,2020/01/02 13:35:00,TAS1,79.67404
4,VIC1,69.2011475469917,2020/01/02 13:35:00,2020/01/02 13:35:00,VIC1,77.03050999999999
0,NSW1,60.60695974342525,2020/01/02 13:40:00,2020/01/02 13:40:00,NSW1,63.363859999999995
1,QLD1,59.57000000029802,2020/01/02 13:40:00,2020/01/02 13:40:00,QLD1,64.89725
2,SA1,70.61328085698187,2020/01/02 13:40:00,2020/01/02 13:40:00,SA1,77.5
3,TAS1,71.74689790420234,2020/01/02 13:40:00,2020/01/02 13:40:00,TAS1,80.03002
4,VIC1,68.24762160889804,2020/01/02 13:40:00,2020/01/02 13:40:00,VIC1,77.37468
0,NSW1,60.24745667912066,2020/01/02 13:45:00,2020/01/02 13:45:00,NSW1,63.20149
